"X","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","Min","Q1","Median","Mean","Q3","Max","StDev","Year.count"
"16-Jun",NA,3.37854166666667,2.73955555555556,3.35824175824176,2.52648936170213,3.70054347826087,3.06655913978495,5.75530612244898,8.25729166666667,2.52648936170213,2.90305734767025,3.35824175824176,3.50360529752299,3.53954257246377,5.75530612244898,1.07045548144619,7
"17-Jun",NA,3.0879746835443,2.60347368421053,3.09020833333333,2.92052083333333,3.77052631578947,3.08333333333333,5.57610526315789,9.01410526315789,2.60347368421053,3.00192708333333,3.0879746835443,3.44744892095745,3.4303673245614,5.57610526315789,1.0012431407981,7
"18-Jun",NA,2.98395833333333,2.78532608695652,3.01572916666667,3.44313953488372,3.89536842105263,3.5331914893617,6.03375,8.12021052631579,2.78532608695652,2.99984375,3.44313953488372,3.67006614746494,3.71427995520717,6.03375,1.10977915374098,7
"19-Jun",NA,2.77208333333333,2.82586956521739,3.01021505376344,3.95833333333333,4.69440860215054,4.114375,6.684,7.04572916666667,2.77208333333333,2.91804230949042,3.95833333333333,4.00846926968543,4.40439180107527,6.684,1.38842901731482,7
"20-Jun",NA,2.50427083333333,2.84410526315789,3.1325,3.79302083333333,4.43063157894737,4.94593406593407,7.55072916666667,6.84170212765957,2.50427083333333,2.98830263157894,3.79302083333333,4.17159882019609,4.68828282244072,7.55072916666667,1.72484223198145,7
"21-Jun",2.65666666666667,2.29083333333333,3.2554347826087,3.15125,3.7468085106383,3.63315789473684,6.72314606741573,7.49136842105263,7.10177083333333,2.29083333333333,3.02760416666667,3.44429633867277,4.11858320955653,4.49089289983266,7.49136842105263,1.91579562957581,8
"22-Jun",2.72552083333333,2.32189473684211,3.30888888888889,2.80958333333333,4.19760416666667,3.37763440860215,8.93935897435897,7.60635416666667,7.16308510638298,2.32189473684211,2.78856770833333,3.34326164874552,4.41085493858651,5.04979166666667,8.93935897435897,2.47311516609119,8
"23-Jun",2.84770833333333,2.56277777777778,3.30208333333333,2.73395833333333,4.28565217391304,3.248,8.83123456790123,7.2909375,7.37372340425532,2.56277777777778,2.81927083333333,3.27504166666666,4.387794002449,5.03697350543478,8.83123456790123,2.36336496526318,8
"24-Jun",3.27979166666667,2.19104166666667,3.3425,2.77166666666667,3.72457446808511,3.42270833333333,9.65011627906977,7.0236170212766,7.58141304347826,2.19104166666667,3.15276041666667,3.38260416666667,4.4257520127206,4.54933510638298,9.65011627906977,2.55670602429397,8
"25-Jun",3.45270833333333,2.32636363636364,3.09447916666667,2.8628125,3.63175824175824,3.36791666666667,8.094,6.9984375,6.98884210526316,2.32636363636364,3.0365625,3.4103125,4.22855950559857,4.47342805631868,8.094,2.10721310296823,8
